rank	event-type	count
4845	vibrosei	1
4846	spacecraft	1
4847	multipass	1
4848	slit	1
4849	pathlength	1
4850	polyatom	1
4851	rotation	1
4852	overton	1
4853	photofrag	1
4854	agbiotech	1
4855	jersei	1
4856	earn	1
4857	showcas	1
4858	sophist	1
4859	mathematica	1
4860	pepperdin	1
4861	subdisciplin	1
4862	murchison	1
4863	spillov	1
4864	assistantship	1
4865	scholarli	1
4866	jeffrei	1
4867	appl	1
4868	anthraquinon	1
4869	lexington	1
4870	isom	1
4871	scf	1
4872	counterion	1
4873	silic	1
4874	capl	1
4875	tsegi	1
4876	orang	1
4877	red	1
4878	zygot	1
4879	chlamydomona	1
4880	germ	1
4881	odd	1
4882	postdoc	1
4883	weekend	1
4884	contem	1
4885	porari	1
4886	socio	1
4887	mestizo	1
4888	chiapa	1
4889	cristob	1
4890	diari	1
4891	cope	1
4892	debt	1
4893	crisi	1
4894	collier	1
4895	modiano	1
4896	csm	1
4897	department	1
4898	nau	1
4899	placement	1
4900	flight	1
4901	trajecton	1
4902	shockwav	1
4903	larval	1
4904	murr	1
4905	megawatt	1
4906	epidemiolog	1
4907	radiopharmaceut	1
4908	interrog	1
4909	radionuclid	1
4910	inferenc	1
4911	edisto	1
4912	excurs	1
4913	scsc	1
4914	rewrit	1
4915	discard	1
4916	autocatalyt	1
4917	colloquia	1
4918	tenet	1
4919	collat	1
4920	occasion	1
4921	sophomor	1
4922	apprentic	1
4923	pellston	1
4924	sole	1
4925	verbal	1
4926	decid	1
4927	phi	1
4928	cancel	1
4929	electrocardiogram	1
4930	tanaka	1
4931	hamper	1
4932	raw	1
4933	scanner	1
4934	lipid	1
4935	bacteri	1
4936	physisorpt	1
4937	lon	1
4938	waltham	1
4939	prepared	1
4940	biodegr	1
4941	phosphatidylcholin	1
4942	antivir	1
4943	philadelphia	1
4944	attitud	1
4945	merit	1
4946	micromachin	1
4947	advertis	1
4948	specialti	1
4949	carbofuran	1
4950	critikon	1
4951	twelfth	1
4952	digraph	1
4953	secur	1
4954	geomateri	1
4955	underground	1
4956	dispos	1
4957	flaw	1
4958	brittl	1
4959	video	1
4960	intact	1
4961	fissur	1
4962	epstein	1
4963	lowel	1
4964	kispert	1
4965	alabama	1
4966	teacher	1
4967	downei	1
4968	ether	1
4969	subarea	1
4970	entic	1
4971	theodor	1
4972	ocular	1
4973	alkan	1
4974	hydrosci	1
4975	gamut	1
4976	hydrometeorolog	1
4977	succe	1
4978	math	1
4979	granular	1
4980	pride	1
4981	pulmon	1
4982	physa	1
4983	integra	1
4984	caddisfli	1
4985	hydropsych	1
4986	orri	1
4987	nmhu	1
4988	nanofabirc	1
4989	firsthand	1
4990	nanofabr	1
4991	racial	1
4992	spent	1
4993	essai	1
4994	biweekli	1
4995	dormitori	1
4996	microcontamin	1
4997	brainstorm	1
4998	anthropometri	1
4999	osteopatholog	1
5000	paleodietari	1
5001	tarapaca	1
5002	paleonutrit	1
5003	mummi	1
5004	coomb	1
5005	catio	1
5006	ycro	1
5007	pbi	1
5008	cdbr	1
5009	foe	1
5010	undop	1
5011	anneal	1
5012	lsu	1
5013	estru	1
5014	compost	1
5015	digest	1
5016	frozen	1
5017	aquacultur	1
5018	grape	1
5019	prune	1
5020	diaphragm	1
5021	tacon	1
5022	cambro	1
5023	ordovician	1
5024	adirondack	1
5025	massif	1
5026	roger	1
5027	zen	1
5028	dewei	1
5029	aqueou	1
5030	colgat	1
5031	consortia	1
5032	millsap	1
5033	centenari	1
5034	oberlin	1
5035	denison	1
5036	insuffici	1
5037	staf	1
5038	leadership	1
5039	chapel	1
5040	unc	1
5041	earmark	1
5042	preceptor	1
5043	ventur	1
5044	stetson	1
5045	scene	1
5046	lineag	1
5047	desk	1
5048	batteri	1
5049	rohlf	1
5050	carleton	1
5051	delv	1
5052	pheomon	1
5053	oedogonium	1
5054	hensen	1
5055	chick	1
5056	tobacco	1
5057	glucocorticoid	1
5058	liver	1
5059	synapt	1
5060	xenopu	1
5061	song	1
5062	gregarin	1
5063	capitellid	1
5064	polychaet	1
5065	syracus	1
5066	helicopt	1
5067	aeroelast	1
5068	aeroacout	1
5069	appendix	1
5070	quickli	1
5071	grasp	1
5072	afterhour	1
5073	scenic	1
5074	enjoi	1
5075	privileg	1
5076	marjori	1
5077	caserio	1
5078	irvin	1
5079	heinz	1
5080	koch	1
5081	ithaca	1
5082	seventeen	1
5083	brooklyn	1
5084	medgar	1
5085	cuni	1
5086	computer	1
5087	evok	1
5088	retina	1
5089	colarado	1
5090	bolder	1
5091	contempl	1
5092	doc	1
5093	idaho	1
5094	montana	1
5095	gonzaga	1
5096	portland	1
5097	schottki	1
5098	diod	1
5099	shoal	1
5100	quantiz	1
5101	jackson	1
5102	inbr	1
5103	baccalaur	1
5104	tailor	1
5105	bench	1
5106	isolab	1
5107	plumb	1
5108	riccati	1
5109	nonsingular	1
5110	rectangular	1
5111	moistur	1
5112	parksid	1
5113	kenosha	1
5114	intellectu	1
5115	amplif	1
5116	meritori	1
5117	isu	1
5118	bag	1
5119	eri	1
5120	hilinski	1
5121	attest	1
5122	coursework	1
5123	bangor	1
5124	hydroelectr	1
5125	champion	1
5126	scott	1
5127	gpa	1
5128	sent	1
5129	twin	1
5130	gilbert	1
5131	pacei	1
5132	pvc	1
5133	laboratoryfor	1
5134	magdalena	1
5135	socorro	1
5136	thermochemistri	1
5137	templat	1
5138	leonard	1
5139	tulan	1
5140	fair	1
5141	bargain	1
5142	airport	1
5143	vote	1
5144	simplex	1
5145	nucleolu	1
5146	fourteen	1
5147	agronomi	1
5148	gari	1
5149	cholesterol	1
5150	esteras	1
5151	andrea	1
5152	mayr	1
5153	hydrolas	1
5154	microbiolog	1
5155	gift	1
5156	prokaryot	1
5157	viral	1
5158	umc	1
5159	hcbu	1
5160	infus	1
5161	duplic	1
5162	plug	1
5163	gradut	1
5164	morefield	1
5165	styloclin	1
5166	unclear	1
5167	harbor	1
5168	fuch	1
5169	champaign	1
5170	peru	1
5171	kathmamdu	1
5172	cuntri	1
5173	pakistan	1
5174	bangledesh	1
5175	lanka	1
5176	nepal	1
5177	sei	1
5178	centr	1
5179	theorect	1
5180	triest	1
5181	culver	1
5182	ramzi	1
5183	dakar	1
5184	seneg	1
5185	ear	1
5186	shelli	1
5187	taoudeni	1
5188	radiograph	1
5189	paleozo	1
5190	wobbl	1
5191	tilt	1
5192	impart	1
5193	creepfe	1
5194	centerless	1
5195	agre	1
5196	forego	1
5197	ucrc	1
5198	marvin	1
5199	rebust	1
5200	zonat	1
5201	csz	1
5202	safer	1
5203	frank	1
5204	presid	1
5205	grammar	1
5206	bookkeep	1
5207	slobodan	1
5208	vibron	1
5209	nenad	1
5210	dougla	1
5211	galveston	1
5212	perovskit	1
5213	soap	1
5214	compel	1
5215	integrand	1
5216	orbifold	1
5217	horobal	1
5218	assort	1
5219	przebinda	1
5220	dual	1
5221	microdifferenti	1
5222	stark	1
5223	mqdt	1
5224	downward	1
5225	cyclotron	1
5226	agenda	1
5227	sand	1
5228	microfossil	1
5229	paleoceanogrph	1
5230	produt	1
5231	thanh	1
5232	truhlar	1
5233	mccammon	1
5234	bicarbon	1
5235	interconvers	1
5236	anhydras	1
5237	biannual	1
5238	galapao	1
5239	guayma	1
5240	eighteen	1
5241	cortez	1
5242	repow	1
5243	feet	1
5244	deck	1
5245	reinstal	1
5246	iceleand	1
5247	woce	1
5248	tahiti	1
5249	nineteen	1
5250	voyag	1
5251	madeira	1
5252	subduct	1
5253	redeploy	1
5254	docksid	1
5255	fore	1
5256	hindlimb	1
5257	postcrania	1
5258	interspecif	1
5259	ontogenet	1
5260	hardi	1
5261	affair	1
5262	monocultur	1
5263	notori	1
5264	prone	1
5265	postul	1
5266	rust	1
5267	inherit	1
5268	met	1
5269	darrel	1
5270	woodman	1
5271	dymam	1
5272	sterochemistri	1
5273	mari	1
5274	williamsburg	1
5275	urg	1
5276	peidmont	1
5277	predominantli	1
5278	paso	1
5279	antonio	1
5280	pan	1
5281	toxicolog	1
5282	parasitolog	1
5283	inher	1
5284	contigu	1
5285	wallrock	1
5286	silmin	1
5287	subsect	1
5288	semail	1
5289	ophiolit	1
5290	gabbro	1
5291	vigor	1
5292	pluton	1
5293	porphyri	1
5294	walter	1
5295	dartmouth	1
5296	nickel	1
5297	adduct	1
5298	covari	1
5299	charactertist	1
5300	bivari	1
5301	histon	1
5302	macrocycl	1
5303	phosphoranyl	1
5304	disulfid	1
5305	carbohydr	1
5306	acetyl	1
5307	deacetyl	1
5308	durham	1
5309	keen	1
5310	plymouth	1
5311	altair	1
5312	kwajalein	1
5313	atol	1
5314	marshal	1
5315	uhf	1
5316	agil	1
5317	kosra	1
5318	corolin	1
5319	electrojet	1
5320	rocket	1
5321	viscoelast	1
5322	thermoelast	1
5323	remarriag	1
5324	realiti	1
5325	remarri	1
5326	problemat	1
5327	till	1
5328	pebbl	1
5329	friend	1
5330	umm	1
5331	youth	1
5332	societ	1
5333	vocat	1
5334	lifestyl	1
5335	everyth	1
5336	ultrapow	1
5337	infinitari	1
5338	ramsei	1
5339	cofin	1
5340	stronger	1
5341	shortag	1
5342	rhizophora	1
5343	internod	1
5344	elong	1
5345	cnp	1
5346	folivor	1
5347	borer	1
5348	xylovor	1
5349	guild	1
5350	lengthi	1
5351	rug	1
5352	utah	1
5353	wasatch	1
5354	enzymolog	1
5355	centromer	1
5356	mitot	1
5357	nich	1
5358	penal	1
5359	justic	1
5360	disentangl	1
5361	ethnocentr	1
5362	montreal	1
5363	edit	1
5364	devianc	1
5365	abiot	1
5366	integrifolium	1
5367	antistrophu	1
5368	silphii	1
5369	hymenoptera	1
5370	cynipida	1
5371	intergrifolium	1
5372	factori	1
5373	ethnobotani	1
5374	peruvian	1
5375	ingrowth	1
5376	thirteen	1
5377	palm	1
5378	canopi	1
5379	predictor	1
5380	sixth	1
5381	align	1
5382	sandra	1
5383	cloth	1
5384	prong	1
5385	mimick	1
5386	wheeler	1
5387	stori	1
5388	revolv	1
5389	roundtabl	1
5390	amnh	1
5391	svetlana	1
5392	cruz	1
5393	geodes	1
5394	fuchsian	1
5395	exemplifi	1
5396	sharpli	1
5397	expositori	1
5398	practition	1
5399	timeli	1
5400	wider	1
5401	inhabit	1
5402	borid	1
5403	carbonyl	1
5404	alkenyl	1
5405	dehydro	1
5406	hypho	1
5407	dithiaboran	1
5408	benderski	1
5409	kervair	1
5410	mahowald	1
5411	intric	1
5412	lend	1
5413	fail	1
5414	simpli	1
5415	batemen	1
5416	foust	1
5417	township	1
5418	manuscript	1
5419	historian	1
5420	sociologist	1
5421	toth	1
5422	memorandum	1
5423	saftei	1
5424	stern	1
5425	safe	1
5426	triniti	1
5427	formerli	1
5428	economist	1
5429	manhattan	1
5430	gaeumannomyc	1
5431	wheat	1
5432	rice	1
5433	plasmid	1
5434	hyp	1
5435	critiqu	1
5436	bureaucraci	1
5437	econometr	1
5438	submanifold	1
5439	phrase	1
5440	fialkow	1
5441	hyponorm	1
5442	unilater	1
5443	tetrahymena	1
5444	pyriformi	1
5445	epigraph	1
5446	unsuit	1
5447	nonreflex	1
5448	multifunct	1
5449	librat	1
5450	commensur	1
5451	realign	1
5452	sangamon	1
5453	coarser	1
5454	drumlin	1
5455	mcdonough	1
5456	counti	1
5457	biofabr	1
5458	nonequilibrium	1
5459	benjamin	1
5460	widom	1
5461	popular	1
5462	religi	1
5463	evangel	1
5464	caraca	1
5465	church	1
5466	keep	1
5467	religion	1
5468	solidago	1
5469	altissima	1
5470	chew	1
5471	beetl	1
5472	trirhabda	1
5473	phloem	1
5474	aphid	1
5475	uroleucon	1
5476	caligatum	1
5477	xylem	1
5478	tap	1
5479	spittlebug	1
5480	philaenu	1
5481	spumariu	1
5482	pot	1
5483	fecund	1
5484	bud	1
5485	disagre	1
5486	markedli	1
5487	lacross	1
5488	firmer	1
5489	titmous	1
5490	patchili	1
5491	valenc	1
5492	konza	1
5493	seastedt	1
5494	ben	1
5495	retrospect	1
5496	foliag	1
5497	topoedaph	1
5498	tourism	1
5499	restructur	1
5500	politi	1
5501	elit	1
5502	pueblo	1
5503	slowest	1
5504	cryospher	1
5505	morphometri	1
5506	barbado	1
5507	radiometr	1
5508	astronom	1
5509	suspens	1
5510	tridiagon	1
5511	trophi	1
5512	hanson	1
5513	presumpt	1
5514	plastid	1
5515	ancestor	1
5516	confus	1
5517	understudi	1
5518	tenur	1
5519	lamont	1
5520	berier	1
5521	truste	1
5522	retir	1
5523	ldgo	1
5524	frugivor	1
5525	pastur	1
5526	monteverd	1
5527	eric	1
5528	albani	1
5529	onion	1
5530	polyacen	1
5531	benzen	1
5532	cyclopentadien	1
5533	singlet	1
5534	disulfur	1
5535	frontier	1
5536	organo	1
5537	dival	1
5538	trival	1
5539	kosterlitz	1
5540	thouless	1
5541	ginsburg	1
5542	wilson	1
5543	cardamin	1
5544	pennsylvanica	1
5545	foltz	1
5546	impei	1
5547	chaffe	1
5548	weymann	1
5549	morri	1
5550	carnegi	1
5551	superclust	1
5552	nontherm	1
5553	sixteenth	1
5554	coixtlahuaca	1
5555	oaxaca	1
5556	archiv	1
5557	paleosol	1
5558	ethnohistor	1
5559	drought	1
5560	mod	1
5561	kan	1
5562	hayn	1
5563	barratt	1
5564	desuspens	1
5565	chri	1
5566	stover	1
5567	butler	1
5568	cramer	1
5569	mise	1
5570	kolmogorov	1
5571	smirnov	1
5572	stanton	1
5573	edelman	1
5574	valparaiso	1
5575	dean	1
5576	mook	1
5577	pablo	1
5578	kittl	1
5579	santiago	1
5580	editori	1
5581	czechoslovak	1
5582	rustum	1
5583	roi	1
5584	nsp	1
5585	nasicon	1
5586	termari	1
5587	quarternari	1
5588	phasiz	1
5589	nzp	1
5590	sinter	1
5591	furnac	1
5592	hunger	1
5593	ingest	1
5594	psychophys	1
5595	electrophysiolog	1
5596	chemosensori	1
5597	cortic	1
5598	circumv	1
5599	quito	1
5600	ecuadorian	1
5601	twist	1
5602	neurobiologist	1
5603	geneticist	1
5604	oncogenesi	1
5605	chairperson	1
5606	perceiv	1
5607	spain	1
5608	friendli	1
5609	entiti	1
5610	noncommut	1
5611	kirillov	1
5612	neumann	1
5613	spectum	1
5614	binomi	1
5615	dose	1
5616	survivor	1
5617	terrac	1
5618	troublesom	1
5619	allevi	1
5620	drainag	1
5621	shorelin	1
5622	fluvial	1
5623	noetherian	1
5624	krull	1
5625	pascal	1
5626	machinetm	1
5627	conceiv	1
5628	televis	1
5629	biogeographi	1
5630	gambusia	1
5631	cyprinodontiform	1
5632	poeciliida	1
5633	nomin	1
5634	electophoresi	1
5635	inconclus	1
5636	monophylet	1
5637	auburn	1
5638	lydeard	1
5639	wooten	1
5640	herb	1
5641	grass	1
5642	unisexu	1
5643	wetland	1
5644	peat	1
5645	shelter	1
5646	unreli	1
5647	naczi	1
5648	anton	1
5649	reznicek	1
5650	carex	1
5651	grisea	1
5652	delimit	1
5653	systematist	1
5654	opposit	1
5655	haplodiploidi	1
5656	outbreak	1
5657	survivorship	1
5658	hapodiploid	1
5659	dioces	1
5660	cuenca	1
5661	azuai	1
5662	outcom	1
5663	echo	1
5664	amazon	1
5665	bronst	1
5666	carboxyl	1
5667	amid	1
5668	ester	1
5669	quartz	1
5670	microgravimmetri	1
5671	subpicosecond	1
5672	ghz	1
5673	mbe	1
5674	lpe	1
5675	endomorph	1
5676	alperin	1
5677	prophet	1
5678	overfit	1
5679	pace	1
5680	profound	1
5681	european	1
5682	settlement	1
5683	paleohydrolog	1
5684	tributari	1
5685	upland	1
5686	unicycl	1
5687	epsilon	1
5688	hematophag	1
5689	ectoparasit	1
5690	oeciacu	1
5691	vicariu	1
5692	cimicida	1
5693	hirundo	1
5694	pyrrhonata	1
5695	nestl	1
5696	kinesi	1
5697	intercoloni	1
5698	recolon	1
5699	slice	1
5700	poecilia	1
5701	latipinna	1
5702	angiosperm	1
5703	hummingbird	1
5704	monacarp	1
5705	ipomopsi	1
5706	aggregata	1
5707	aviari	1
5708	benchmark	1
5709	adequaci	1
5710	akif	1
5711	balantekin	1
5712	friedman	1
5713	kirk	1
5714	mcvoi	1
5715	maria	1
5716	neme	1
5717	sao	1
5718	paulo	1
5719	bertulani	1
5720	weizack	1
5721	gcm	1
5722	scenario	1
5723	diminish	1
5724	behind	1
5725	incent	1
5726	guatemala	1
5727	fieldwork	1
5728	husband	1
5729	wive	1
5730	death	1
5731	weaken	1
5732	kill	1
5733	slightli	1
5734	injuri	1
5735	unaffect	1
5736	defend	1
5737	erickson	1
5738	grinnel	1
5739	tutori	1
5740	electrophys	1
5741	microstrip	1
5742	opto	1
5743	prize	1
5744	transpar	1
5745	hungari	1
5746	leon	1
5747	chua	1
5748	tama	1
5749	roska	1
5750	hungarian	1
5751	canon	1
5752	undertand	1
5753	tom	1
5754	elia	1
5755	guatemalan	1
5756	mulgedifolii	1
5757	montan	1
5758	mesoamerica	1
5759	steven	1
5760	shattuck	1
5761	philip	1
5762	monophyli	1
5763	sister	1
5764	subtrop	1
5765	wuyi	1
5766	daiyun	1
5767	fujian	1
5768	casazza	1
5769	uncondit	1
5770	unionid	1
5771	atyp	1
5772	glochidium	1
5773	anodonta	1
5774	glochidia	1
5775	cilia	1
5776	irrig	1
5777	glochidi	1
5778	town	1
5779	distract	1
5780	wright	1
5781	cuticular	1
5782	gut	1
5783	sarcopt	1
5784	scabiei	1
5785	epiderm	1
5786	keratinocyt	1
5787	osmoregulatori	1
5788	gonadotropin	1
5789	gonzalez	1
5790	ricardo	1
5791	gomez	1
5792	multimetal	1
5793	calorimetri	1
5794	interparticl	1
5795	microcalorimetr	1
5796	dsc	1
5797	charac	1
5798	teriz	1
5799	exoenzym	1
5800	heterolog	1
5801	alic	1
5802	cassegrain	1
5803	kitt	1
5804	kpno	1
5805	cerro	1
5806	tololo	1
5807	interamerican	1
5808	loan	1
5809	photoelectr	1
5810	photometri	1
5811	elctron	1
5812	mott	1
5813	deloc	1
5814	annulu	1
5815	omit	1
5816	nonconst	1
5817	mainfram	1
5818	mordel	1
5819	falt	1
5820	dyson	1
5821	sharpen	1
5822	thue	1
5823	statur	1
5824	prickli	1
5825	gigant	1
5826	albizia	1
5827	banyan	1
5828	nutriti	1
5829	cattl	1
5830	guamuchil	1
5831	dulc	1
5832	stapl	1
5833	sweet	1
5834	pulp	1
5835	drink	1
5836	nurseri	1
5837	coffe	1
5838	orchard	1
5839	timber	1
5840	furnitur	1
5841	honei	1
5842	vocabulari	1
5843	vernacular	1
5844	amerindian	1
5845	testifi	1
5846	sure	1
5847	patchwork	1
5848	contradictori	1
5849	masquerad	1
5850	prosper	1
5851	mankind	1
5852	rupert	1
5853	barnebi	1
5854	grime	1
5855	writer	1
5856	prism	1
5857	photometr	1
5858	untaint	1
5859	broadest	1
5860	thermo	1
5861	kikuchi	1
5862	microtextur	1
5863	inter	1
5864	drexel	1
5865	bristol	1
5866	nist	1
5867	kevin	1
5868	pigment	1
5869	bacterium	1
5870	esterifi	1
5871	biosynthet	1
5872	branchpoint	1
5873	vinyl	1
5874	bilin	1
5875	phytochrom	1
5876	alkylporphyrin	1
5877	ferrochelatas	1
5878	tetrapyrrol	1
5879	porphyrin	1
5880	nonparticip	1
5881	britain	1
5882	franc	1
5883	interrupt	1
5884	gluon	1
5885	multiparticl	1
5886	smu	1
5887	newest	1
5888	unambigu	1
5889	caterpillar	1
5890	marguli	1
5891	radii	1
5892	patterson	1
5893	vogtmann	1
5894	gillet	1
5895	heegaard	1
5896	haken	1
5897	burrow	1
5898	rework	1
5899	manganes	1
5900	affili	1
5901	dorm	1
5902	merger	1
5903	broadbas	1
5904	government	1
5905	dubrovin	1
5906	hausdorff	1
5907	wish	1
5908	straight	1
5909	celesti	1
5910	fatou	1
5911	nontangenti	1
5912	spirit	1
5913	nondiverg	1
5914	warner	1
5915	circular	1
5916	dichroism	1
5917	ternari	1
5918	hindu	1
5919	muslim	1
5920	enmiti	1
5921	bengal	1
5922	bangladesh	1
5923	disput	1
5924	enemi	1
5925	negoti	1
5926	nationalist	1
5927	unmix	1
5928	angiogenesi	1
5929	plexu	1
5930	remodel	1
5931	pial	1
5932	maser	1
5933	speckl	1
5934	vela	1
5935	astrometr	1
5936	microarcsecond	1
5937	lens	1
5938	defocu	1
5939	haystack	1
5940	modest	1
5941	anthropogen	1
5942	electra	1
5943	aircraft	1
5944	physicochemistri	1
5945	saga	1
5946	samoa	1
5947	polypetid	1
5948	polymetal	1
5949	experiemtn	1
5950	supress	1
5951	chemsitri	1
5952	isoprenoid	1
5953	coenzym	1
5954	thiophen	1
5955	osmium	1
5956	heme	1
5957	fluorin	1
5958	antibiot	1
5959	dervi	1
5960	triplex	1
5961	superstr	1
5962	inflat	1
5963	hendrickson	1
5964	myriad	1
5965	syngen	1
5966	shortest	1
5967	proce	1
5968	resort	1
5969	foremost	1
5970	command	1
5971	poleward	1
5972	unravel	1
5973	iri	1
5974	commonsens	1
5975	consensu	1
5976	hiv	1
5977	tax	1
5978	anonym	1
5979	misclassifi	1
5980	plausibl	1
5981	erron	1
5982	watson	1
5983	fort	1
5984	cove	1
5985	lawrenc	1
5986	sita	1
5987	carneig	1
5988	mellon	1
5989	curent	1
5990	vaught	1
5991	shelah	1
5992	notic	1
5993	xenon	1
5994	shelv	1
5995	murmansk	1
5996	weischselian	1
5997	archipelago	1
5998	foreland	1
5999	spot	1
6000	morain	1
6001	pedolog	1
6002	diamict	1
6003	uncomformitit	1
6004	paleenvironment	1
6005	racem	1
6006	eurasia	1
6007	nonperiod	1
6008	fossan	1
6009	casten	1
6010	jingy	1
6011	niel	1
6012	bohr	1
6013	copenhagen	1
6014	dehn	1
6015	floquet	1
6016	expon	1
6017	schroeding	1
6018	korteweg	1
6019	furan	1
6020	regiochem	1
6021	oxazol	1
6022	tandem	1
6023	sigmatrop	1
6024	tranform	1
6025	enon	1
6026	methylenecyclopentanon	1
6027	sesquiterpen	1
6028	cameroon	1
6029	monthli	1
6030	discount	1
6031	bayesian	1
6032	gelfand	1
6033	glaz	1
6034	mukhopadhyai	1
6035	subsidi	1
6036	melanogast	1
6037	envis	1
6038	curtail	1
6039	multius	1
6040	ostracod	1
6041	scent	1
6042	intestin	1
6043	piglet	1
6044	clot	1
6045	wound	1
6046	heal	1
6047	cheng	1
6048	kung	1
6049	taiwan	1
6050	deflect	1
6051	hysteresi	1
6052	ductil	1
6053	revis	1
6054	cad	1
6055	cam	1
6056	temp	1
6057	saw	1
6058	recoilless	1
6059	mason	1
6060	bioinformat	1
6061	philosoph	1
6062	directori	1
6063	biosequ	1
6064	rayleigh	1
6065	incit	1
6066	argument	1
6067	harrington	1
6068	ought	1
6069	diblock	1
6070	miscibl	1
6071	sandpil	1
6072	dirti	1
6073	feynman	1
6074	ogran	1
6075	reseach	1
6076	longev	1
6077	dormanc	1
6078	reject	1
6079	fisher	1
6080	biospher	1
6081	dinitrogen	1
6082	dissimil	1
6083	mossbauaer	1
6084	azotobact	1
6085	vinelandii	1
6086	desulfovibrio	1
6087	desulfurican	1
6088	redoxtitr	1
6089	physico	1
6090	dataset	1
6091	seismogram	1
6092	catfish	1
6093	primer	1
6094	palatin	1
6095	maxillari	1
6096	dispersalist	1
6097	reevalu	1
6098	teleost	1
6099	hemizonia	1
6100	proportion	1
6101	serpentin	1
6102	sandston	1
6103	transplant	1
6104	eco	1
6105	rosett	1
6106	vulner	1
6107	grassland	1
6108	bluebird	1
6109	sialia	1
6110	mexicana	1
6111	supernumerari	1
6112	nonbreed	1
6113	helper	1
6114	father	1
6115	bluebir	1
6116	strict	1
6117	monogami	1
6118	teruaki	1
6119	silica	1
6120	profici	1
6121	metallurgi	1
6122	vincent	1
6123	harri	1
6124	wasserman	1
6125	juliu	1
6126	rebek	1
6127	cleft	1
6128	hapten	1
6129	biharmon	1
6130	polyharmon	1
6131	unbound	1
6132	ricci	1
6133	obstruct	1
6134	dire	1
6135	urgenc	1
6136	sipl	1
6137	glaciolog	1
6138	acronym	1
6139	searis	1
6140	kellogg	1
6141	sucessor	1
6142	bjorn	1
6143	bastiaan	1
6144	niteroi	1
6145	choke	1
6146	runoff	1
6147	brackish	1
6148	arid	1
6149	photoelectron	1
6150	graphit	1
6151	cyclohexen	1
6152	aromat	1
6153	salamand	1
6154	amphibian	1
6155	chagga	1
6156	kilimanjaro	1
6157	prosod	1
6158	pitch	1
6159	phonolog	1
6160	naturalist	1
6161	audio	1
6162	interlocutor	1
6163	transcrib	1
6164	corpu	1
6165	erwin	1
6166	poliakoff	1
6167	franck	1
6168	condon	1
6169	photoion	1
6170	photodarken	1
6171	semiconduct	1
6172	coupler	1
6173	electroopt	1
6174	acoustoopt	1
6175	magnetoopt	1
6176	hagia	1
6177	sophia	1
6178	paliotemperatur	1
6179	dynamicist	1
6180	temporari	1
6181	soldier	1
6182	pile	1
6183	tie	1
6184	appoint	1
6185	constructor	1
6186	stressor	1
6187	refus	1
6188	conscious	1
6189	debilit	1
6190	evidenc	1
6191	smart	1
6192	opportunist	1
6193	terribl	1
6194	applaud	1
6195	speedup	1
6196	systol	1
6197	scalabl	1
6198	forese	1
6199	sublinear	1
6200	alphabet	1
6201	hypertext	1
6202	hyper	1
6203	hierarch	1
6204	yoshiaki	1
6205	tohoku	1
6206	sendai	1
6207	kuroshio	1
6208	justin	1
6209	kiyoshi	1
6210	inou	1
6211	supercon	1
6212	ductor	1
6213	sheath	1
6214	leapfrog	1
6215	bubbl	1
6216	apa	1
6217	expressli	1
6218	quasiconform	1
6219	repel	1
6220	oppenheim	1
6221	xiv	1
6222	detroit	1
6223	meeet	1
6224	propiti	1
6225	dictat	1
6226	hemoglobin	1
6227	polynucleotid	1
6228	metallocen	1
6229	antitumor	1
6230	spacetim	1
6231	millisecond	1
6232	byproduct	1
6233	brillouin	1
6234	kilobar	1
6235	hydrostat	1
6236	soften	1
6237	cubic	1
6238	cobalt	1
6239	antoh	1
6240	uranium	1
6241	buri	1
6242	overlain	1
6243	anox	1
6244	emeron	1
6245	tht	1
6246	forma	1
6247	directin	1
6248	erez	1
6249	israel	1
6250	spectometri	1
6251	anoxia	1
6252	dentit	1
6253	sem	1
6254	wear	1
6255	teeth	1
6256	cenozo	1
6257	omomyida	1
6258	aquif	1
6259	isotherm	1
6260	chip	1
6261	microcrack	1
6262	thermomechan	1
6263	hot	1
6264	unmelt	1
6265	tereba	1
6266	areal	1
6267	dot	1
6268	habit	1
6269	uncontrol	1
6270	statuett	1
6271	horseman	1
6272	spear	1
6273	arrowhead	1
6274	vase	1
6275	psychologist	1
6276	helen	1
6277	herself	1
6278	prehistor	1
6279	enlarg	1
6280	arakelov	1
6281	divisor	1
6282	wen	1
6283	ching	1
6284	ramanujan	1
6285	hwang	1
6286	sylow	1
6287	attain	1
6288	behaviour	1
6289	polycarbon	1
6290	diluent	1
6291	mobilityof	1
6292	sorb	1
6293	sensibl	1
6294	aftermath	1
6295	incip	1
6296	subr	1
6297	solidif	1
6298	immin	1
6299	grassman	1
6300	torsten	1
6301	wiesel	1
6302	rockefel	1
6303	ari	1
6304	neuro	1
6305	epitheli	1
6306	vitro	1
6307	pathfind	1
6308	electrophysio	1
6309	hybridoma	1
6310	monoclon	1
6311	etal	1
6312	afterglow	1
6313	mica	1
6314	alkali	1
6315	atomist	1
6316	renov	1
6317	biomechan	1
6318	cinefluorograph	1
6319	urgent	1
6320	australopithecin	1
6321	forti	1
6322	limeston	1
6323	worthwhil	1
6324	quasicryst	1
6325	nonpolynomi	1
6326	facial	1
6327	violat	1
6328	breakthrough	1
6329	leverag	1
6330	spheric	1
6331	round	1
6332	minimum	1
6333	disc	1
6334	reconsider	1
6335	sulphur	1
6336	organochalcogen	1
6337	thiocarbonyl	1
6338	thioquinon	1
6339	thionoanhydrid	1
